lat,lon,bhk,rate per sqft,area per sqft,price,property name,location,nearby school,nearby hospital,nearby bank,nearby public transport,nearby railway station,price source,matched map name,matched from,match method,property type
23.0111491,72.5132562,2,6060,1200,0.6,chitrakut apartment,chitrakut apartment,Kameshwar College Of Education (0.13 km),Rushabh Medi-Surge Hospital Pvt Ltd (0.49 km),Yes Bank (0.09 km),Ramdev Nagar (1.82 km),Vastrapur (0.56 km),original,indraprasth apartment,chitrakut apartment,fuzzy_name,flat
23.0445921,72.517344,4,16734,1494,2.5,"bodakdev, ahmedabad, ahmedabad west","bodakdev, ahmedabad, ahmedabad west",Nirma Vidyavihar (0.24 km),Apex Heart Institute (0.37 km),Indian Bank (1.50 km),Thaltej Metro (0.56 km),Ambli Road (2.64 km),original,Bodakdev,bodakdev,exact_name,house
23.0445921,72.517344,2,5312,1600,0.85,kasturi apartment,kasturi apartment,Nirma Vidyavihar (0.24 km),Apex Heart Institute (0.37 km),Indian Bank (1.50 km),Thaltej Metro (0.56 km),Ambli Road (2.64 km),original,Bodakdev,bodakdev,exact_name,flat
23.0417971,72.4911758,4,14430,4158,6.0,"sindhu bhavan road, ahmedabad, ahmedabad west","sindhu bhavan road, ahmedabad, ahmedabad west",Satva Vikas School (0.49 km),Jeevan Dhara Hospital (1.53 km),Indian Bank (2.31 km),Jaintilal Park BRTS (1.49 km),Ambli Road (1.32 km),original,Sindhu Bhavan Road,sindhu bhavan road,exact_name,flat
23.273674,72.3225573,3,9375,1280,1.2,priyadarshini part-ii,priyadarshini part-ii,Raval School (17.46 km),Maa Sharada Women's Hospital (1.26 km),axis bank (12.08 km),Sujatpura Bus Stope (2.19 km),Kadi (2.13 km),original,Nanikadi Part,priyadarshini part,fuzzy_name,flat
23.273674,72.3225573,3,8984,1280,1.15,priyadarshini part-2,priyadarshini part-2,Raval School (17.46 km),Maa Sharada Women's Hospital (1.26 km),axis bank (12.08 km),Sujatpura Bus Stope (2.19 km),Kadi (2.13 km),original,Nanikadi Part,priyadarshini part,fuzzy_name,flat
23.034638,72.5093477,4,21164,1890,4.0,kishan bungalow,kishan bungalow,Ahmedabad International School (0.36 km),Hospital Building (0.31 km),Indian Bank (0.33 km),Iscon ST bus stop (0.35 km),Ambli Road (2.66 km),original,Rajpath Club,rajpath club,exact_name,flat
23.0111491,72.5132562,5,6666,3300,2.2,apartment,apartment,Kameshwar College Of Education (0.13 km),Rushabh Medi-Surge Hospital Pvt Ltd (0.49 km),Yes Bank (0.09 km),Ramdev Nagar (1.82 km),Vastrapur (0.56 km),original,indraprasth apartment,apartment,fuzzy_name,floor
23.0244466,72.5589826,4,9306,3492,3.23,swati symphony,swati symphony,GLS Institute of Commerce & NR School of business management (0.15 km),Cure Sight Laser Centre (0.49 km),Kotak Mahindra Bank (0.97 km),Paldi (0.74 km),Ahmedabad Junction (4.31 km),original,Swati Snacks,swati symphony,fuzzy_name,flat
23.0111491,72.5132562,2,7107,1210,0.86,kasturi apartment,kasturi apartment,Kameshwar College Of Education (0.13 km),Rushabh Medi-Surge Hospital Pvt Ltd (0.49 km),Yes Bank (0.09 km),Ramdev Nagar (1.82 km),Vastrapur (0.56 km),original,indraprasth apartment,kasturi apartment,fuzzy_name,flat
23.0111491,72.5132562,2,608,11840,0.72,kasturi apartment,kasturi apartment,Kameshwar College Of Education (0.13 km),Rushabh Medi-Surge Hospital Pvt Ltd (0.49 km),Yes Bank (0.09 km),Ramdev Nagar (1.82 km),Vastrapur (0.56 km),original,indraprasth apartment,kasturi apartment,fuzzy_name,flat
23.0445921,72.517344,1,6592,1350,0.89,,"bodakdev, ahmedabad",Nirma Vidyavihar (0.24 km),Apex Heart Institute (0.37 km),Indian Bank (1.50 km),Thaltej Metro (0.56 km),Ambli Road (2.64 km),original,Bodakdev,bodakdev,exact_name,flat
23.0400861,72.5290418,3,7698,1260,0.97,goyal complex,goyal complex,Kendriya Vidyalaya SAC (0.59 km),Sanjivani Super Speciality Hospital (0.09 km),Indian Bank (2.01 km),Gurukul Road (0.88 km),Vastrapur (3.77 km),original,Vastrapur,prime location of vastrapur,fuzzy_name,flat
23.0111491,72.5132562,4,34,450000,1.55,aalay apartment,aalay apartment,Kameshwar College Of Education (0.13 km),Rushabh Medi-Surge Hospital Pvt Ltd (0.49 km),Yes Bank (0.09 km),Ramdev Nagar (1.82 km),Vastrapur (0.56 km),original,indraprasth apartment,aalay apartment,fuzzy_name,flat
23.0631171,72.5255748,4,7143,2520,1.8,akash tower,akash tower,J.G. International School (0.22 km),Tirtham Surgical and Laparoscopic Centre (0.51 km),Central Bank of India (3.30 km),Gulab Tower (0.00 km),Chandlodiya (2.32 km),original,Gulab Tower,akash tower,fuzzy_name,flat
23.0111491,72.5132562,2,4700,1000,0.47,mangalmurti apartment,mangalmurti apartment,Kameshwar College Of Education (0.13 km),Rushabh Medi-Surge Hospital Pvt Ltd (0.49 km),Yes Bank (0.09 km),Ramdev Nagar (1.82 km),Vastrapur (0.56 km),original,indraprasth apartment,mangalmurti apartment,fuzzy_name,flat
23.0111491,72.5132562,3,10714,1400,1.5,divya apartment,divya apartment,Kameshwar College Of Education (0.13 km),Rushabh Medi-Surge Hospital Pvt Ltd (0.49 km),Yes Bank (0.09 km),Ramdev Nagar (1.82 km),Vastrapur (0.56 km),original,indraprasth apartment,divya apartment,fuzzy_name,house
23.0111491,72.5132562,3,5817,1530,0.89,tvamev apartment,tvamev apartment,Kameshwar College Of Education (0.13 km),Rushabh Medi-Surge Hospital Pvt Ltd (0.49 km),Yes Bank (0.09 km),Ramdev Nagar (1.82 km),Vastrapur (0.56 km),original,indraprasth apartment,tvamev apartment,fuzzy_name,flat
23.0445921,72.517344,2,5982,1170,0.7,nri tower,nri tower,Nirma Vidyavihar (0.24 km),Apex Heart Institute (0.37 km),Indian Bank (1.50 km),Thaltej Metro (0.56 km),Ambli Road (2.64 km),original,Bodakdev,bodakdev,exact_name,flat
23.0445921,72.517344,3,5789,1900,1.1,nebula tower,nebula tower,Nirma Vidyavihar (0.24 km),Apex Heart Institute (0.37 km),Indian Bank (1.50 km),Thaltej Metro (0.56 km),Ambli Road (2.64 km),original,Bodakdev,bodakdev,exact_name,flat
23.0445921,72.517344,3,7235,1935,1.4,binori monet,binori monet,Nirma Vidyavihar (0.24 km),Apex Heart Institute (0.37 km),Indian Bank (1.50 km),Thaltej Metro (0.56 km),Ambli Road (2.64 km),original,Bodakdev,bodakdev,exact_name,flat
23.0445921,72.517344,3,16666,1890,3.15,eskimo enclave,eskimo enclave,Nirma Vidyavihar (0.24 km),Apex Heart Institute (0.37 km),Indian Bank (1.50 km),Thaltej Metro (0.56 km),Ambli Road (2.64 km),original,Bodakdev,bodakdev,exact_name,house
23.0445921,72.517344,2,6363,1100,0.7,mohini tower,mohini tower,Nirma Vidyavihar (0.24 km),Apex Heart Institute (0.37 km),Indian Bank (1.50 km),Thaltej Metro (0.56 km),Ambli Road (2.64 km),original,Bodakdev,bodakdev,exact_name,flat
23.0445921,72.517344,4,10416,1200,1.25,ripal apartment,ripal apartment,Nirma Vidyavihar (0.24 km),Apex Heart Institute (0.37 km),Indian Bank (1.50 km),Thaltej Metro (0.56 km),Ambli Road (2.64 km),original,Bodakdev,bodakdev,exact_name,flat
23.0445921,72.517344,3,7570,2642,2.0,prerna sikhar apartment,prerna sikhar apartment,Nirma Vidyavihar (0.24 km),Apex Heart Institute (0.37 km),Indian Bank (1.50 km),Thaltej Metro (0.56 km),Ambli Road (2.64 km),original,Bodakdev,bodakdev is your opportunity to be a part of this community,fuzzy_name,flat
23.0445921,72.517344,3,9838,2043,2.01,rajpath row houses,rajpath row houses,Nirma Vidyavihar (0.24 km),Apex Heart Institute (0.37 km),Indian Bank (1.50 km),Thaltej Metro (0.56 km),Ambli Road (2.64 km),original,Bodakdev,bodakdev,exact_name,house
23.0162208,72.5231883,6,11868,1980,2.35,premchand nagar row house,premchand nagar row house,Lotus School (0.26 km),Abhisek Maternity and Nursing Home (0.13 km),saswat bank (0.60 km),Shree Sahjanand Travels (1.07 km),Vastrapur (1.10 km),original,Maulik Villa Row House,premchand nagar row house,fuzzy_name,house
22.9992107,72.5599564,3,7192,2850,2.05,madhav,madhav,amardeep high school (0.10 km),Dr Ajay Praful Munshi Surgical Nursing Home (0.23 km),HDFC Bank Paldi Branch (1.61 km),Chandranagar BRT (0.20 km),Vastrapur (4.46 km),original,madhav,madhav,exact_name,flat
23.0445921,72.517344,4,8000,2500,2.0,galaxy tower,galaxy tower,Nirma Vidyavihar (0.24 km),Apex Heart Institute (0.37 km),Indian Bank (1.50 km),Thaltej Metro (0.56 km),Ambli Road (2.64 km),original,Bodakdev,bodakdev,exact_name,flat
23.0445921,72.517344,4,5600,2500,1.4,nebula tower,nebula tower,Nirma Vidyavihar (0.24 km),Apex Heart Institute (0.37 km),Indian Bank (1.50 km),Thaltej Metro (0.56 km),Ambli Road (2.64 km),original,Bodakdev,bodakdev,exact_name,flat
23.0445921,72.517344,2,6565,990,0.65,mohini tower,mohini tower,Nirma Vidyavihar (0.24 km),Apex Heart Institute (0.37 km),Indian Bank (1.50 km),Thaltej Metro (0.56 km),Ambli Road (2.64 km),original,Bodakdev,the popular residential address of bodakdev,fuzzy_name,flat
23.0445921,72.517344,3,6090,2709,1.65,prerna shikhar,prerna shikhar,Nirma Vidyavihar (0.24 km),Apex Heart Institute (0.37 km),Indian Bank (1.50 km),Thaltej Metro (0.56 km),Ambli Road (2.64 km),original,Bodakdev,the popular residential address of bodakdev,fuzzy_name,flat
23.0649034,72.5268918,4,12000,2500,3.0,premchand nagar,premchand nagar,J.G. International School (0.08 km),Tirtham Surgical and Laparoscopic Centre (0.38 km),Central Bank of India (3.30 km),Gulab Tower (0.24 km),Chandlodiya (2.09 km),original,Bhagwat Nagar,premchand nagar,fuzzy_name,flat
23.0445921,72.517344,2,5312,1600,0.85,kasturi tower,kasturi tower,Nirma Vidyavihar (0.24 km),Apex Heart Institute (0.37 km),Indian Bank (1.50 km),Thaltej Metro (0.56 km),Ambli Road (2.64 km),original,Bodakdev,bodakdev,exact_name,flat
23.0445921,72.517344,3,5228,1530,0.8,binori apartment,binori apartment,Nirma Vidyavihar (0.24 km),Apex Heart Institute (0.37 km),Indian Bank (1.50 km),Thaltej Metro (0.56 km),Ambli Road (2.64 km),original,Bodakdev,bodakdev is available for sale in one of,fuzzy_name,flat
23.0445921,72.517344,4,7231,2835,2.05,tulip galleria,tulip galleria,Nirma Vidyavihar (0.24 km),Apex Heart Institute (0.37 km),Indian Bank (1.50 km),Thaltej Metro (0.56 km),Ambli Road (2.64 km),original,Bodakdev,bodakdev is your opportunity to be a part of this community,fuzzy_name,flat
23.0445921,72.517344,4,16071,1400,2.25,galaxy apartments,galaxy apartments,Nirma Vidyavihar (0.24 km),Apex Heart Institute (0.37 km),Indian Bank (1.50 km),Thaltej Metro (0.56 km),Ambli Road (2.64 km),original,Bodakdev,bodakdev,exact_name,flat
23.0445921,72.517344,3,6382,2115,1.35,prerna shikhar,prerna shikhar,Nirma Vidyavihar (0.24 km),Apex Heart Institute (0.37 km),Indian Bank (1.50 km),Thaltej Metro (0.56 km),Ambli Road (2.64 km),original,Bodakdev,bodakdev,exact_name,flat
23.0000258,72.5051405,3,9504,1999,1.9,sambhav stavan avisha,"prahlad nagar, sg highway",Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,prahlad nagar,exact_name,flat
23.0000258,72.5051405,3,7317,2050,1.5,pacifica green acres,"prahlad nagar, sg highway",Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,prahlad nagar,exact_name,flat
23.0000258,72.5051405,3,9250,2000,1.85,sambhav stavan avisha,"prahlad nagar, sg highway",Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,prahlad nagar,exact_name,flat
23.0000258,72.5051405,3,10158,1575,1.6,ishaan 1,"prahlad nagar, sg highway",Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,prahlad nagar,exact_name,flat
23.0000258,72.5051405,4,11830,4015,4.75,goyal riviera elegance,"prahlad nagar, sg highway",Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,prahlad nagar,exact_name,flat
23.0000258,72.5051405,3,8672,1845,1.6,goyal royal orchid,"prahlad nagar, sg highway",Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,prahlad nagar,exact_name,flat
23.0000258,72.5051405,4,9818,2750,2.7,riviera blues,"prahlad nagar, sg highway",Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,prahlad nagar,exact_name,flat
23.0000258,72.5051405,3,8470,1700,1.44,vishwanath sharnam 11,"prahlad nagar, sg highway",Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,prahlad nagar,exact_name,flat
23.0000258,72.5051405,3,6931,2164,1.5,dev atelier,"prahlad nagar, sg highway",Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,prahlad nagar,exact_name,flat
23.0000258,72.5051405,4,7346,2450,1.8,goyal orchid mayfair,"prahlad nagar, sg highway",Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,prahlad nagar,exact_name,flat
23.0000258,72.5051405,3,7888,1965,1.55,binori mable,"prahlad nagar, sg highway",Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,prahlad nagar,exact_name,flat
23.0069531,72.5055345,4,8909,2750,2.45,riviera blues,"corporate road, sg highway",Driving License Test Practice Area (0.27 km),Shree Hari Clinic (1.30 km),Yes Bank (0.95 km),Iskcon Cross Road BRTS (2.27 km),Vastrapur (1.22 km),original,Corporate road,corporate road,exact_name,flat
23.0000258,72.5051405,3,9356,1710,1.6,vraj oriana,"prahlad nagar, sg highway",Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,prahlad nagar,exact_name,flat
23.0069531,72.5055345,3,9009,1776,1.6,pacifica green acres,"corporate road, sg highway",Driving License Test Practice Area (0.27 km),Shree Hari Clinic (1.30 km),Yes Bank (0.95 km),Iskcon Cross Road BRTS (2.27 km),Vastrapur (1.22 km),original,Corporate road,corporate road,exact_name,flat
23.0000258,72.5051405,2,90175,900,8.12,agrawal tower,"prahlad nagar, sg highway",Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,prahlad nagar,exact_name,flat
23.0000258,72.5051405,2,6973,1305,0.91,kala residency,"prahlad nagar, sg highway",Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,prahlad nagar,exact_name,flat
23.0000258,72.5051405,4,10363,2750,2.85,riviera blues,"prahlad nagar, sg highway",Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,prahlad nagar,exact_name,flat
23.0000258,72.5051405,4,9127,2750,2.51,riviera blues,"prahlad nagar, sg highway",Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,prahlad nagar,exact_name,flat
23.0000258,72.5051405,4,10727,2750,2.95,riviera blues,"prahlad nagar, sg highway",Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,prahlad nagar,exact_name,flat
23.0000258,72.5051405,4,11309,2750,3.11,riviera blues,"prahlad nagar, sg highway",Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,prahlad nagar,exact_name,flat
23.0000258,72.5051405,3,10165,2115,2.15,deep group indraprasth 5,deep group indraprasth 5,Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,the popular residential address of prahlad nagar,fuzzy_name,flat
23.0000258,72.5051405,4,12763,2750,3.51,riviera blues,riviera blues,Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,prahlad nagar is available for sale in one of,fuzzy_name,flat
23.0000258,72.5051405,3,6672,2864,1.6,deep indraprasth 6,deep indraprasth 6,Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,prahlad nagar,exact_name,flat
23.0000258,72.5051405,2,6470,1360,0.88,swati gardenia,swati gardenia,Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,prahlad nagar is available for sale in one of,fuzzy_name,flat
23.0000258,72.5051405,4,9454,2750,2.6,riviera blues,riviera blues,Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,the popular residential address of prahlad nagar,fuzzy_name,flat
23.0244466,72.5589826,3,13534,1790,1.21,swati gardenia,swati gardenia,GLS Institute of Commerce & NR School of business management (0.15 km),Cure Sight Laser Centre (0.49 km),Kotak Mahindra Bank (0.97 km),Paldi (0.74 km),Ahmedabad Junction (4.31 km),original,Swati Snacks,swati gardenia,fuzzy_name,flat
23.0000258,72.5051405,3,9404,1999,1.88,sambhav stavan avisha,sambhav stavan avisha,Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,prahlad nagar,exact_name,flat
23.0000258,72.5051405,2,6489,1125,0.73,at prahladnagar road,at prahladnagar road,Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,prahlad nagar,exact_name,flat
23.0069531,72.5055345,4,185714,350,6.5,ashirvad bunglows part-4,ashirvad bunglows part-4,Driving License Test Practice Area (0.27 km),Shree Hari Clinic (1.30 km),Yes Bank (0.95 km),Iskcon Cross Road BRTS (2.27 km),Vastrapur (1.22 km),original,Corporate road,ahmedabad ? do check out this 4 bhk house in corporate road,fuzzy_name,house
23.0000258,72.5051405,3,7073,2050,1.45,pacifica green acres,pacifica green acres,Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,prahlad nagar,exact_name,flat
23.2145657,72.6856816,3,7777,2700,2.1,deep group indraprasth 5,deep group indraprasth 5,600 Auditorium and Nyasa School (2nd Floor) (0.00 km),Aatrey Ayurvedic Clinic (2.44 km),IndusInd Bank (3.74 km),Akshardham (2.42 km),Gandhinagar Capital (6.09 km),original,600 Auditorium and Nyasa School (2nd Floor),total and the flat for sale is located on the top floor,fuzzy_name,flat
23.0000258,72.5051405,4,12807,2850,3.65,binori mable,binori mable,Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,prahlad nagar,exact_name,flat
23.0000258,72.5051405,2,5732,1134,0.65,at prahladnagar road,at prahladnagar road,Driving License Test Practice Area (0.65 km),Shreyas Speciality Hospital (1.29 km),Yes Bank (1.55 km),Kadambari Society (2.74 km),Vastrapur (1.53 km),original,Prahlad Nagar,prahlad nagar,exact_name,flat
23.0069531,72.5055345,4,10000,2750,2.75,riviera blues,riviera blues,Driving License Test Practice Area (0.27 km),Shree Hari Clinic (1.30 km),Yes Bank (0.95 km),Iskcon Cross Road BRTS (2.27 km),Vastrapur (1.22 km),original,Corporate road,corporate road,exact_name,flat
